time,gaze_side_ratio,gaze_vertical_ratio,blinking_ratio
11.83509111404419,1.8118518518518518,1.169142857142857,4.1734447679196975
11.934656143188477,1.6370262390670554,1.3463035019455254,4.202380995915562
12.044762134552002,1.7965571205007824,1.23375,3.9966252671003493
12.138098955154419,1.700152207001522,1.2147315855181025,4.079329309837722
12.249421119689941,1.7789115646258504,1.2352941176470589,4.0101695590554325
12.347475051879883,1.8218954248366013,1.1086691086691087,4.120852796935262
12.45778512954712,1.7777777777777777,1.2040302267002518,3.8988175367422935
12.551115036010742,1.478476821192053,1.3354134165366616,4.054273388874474
12.665940999984741,1.934065934065934,1.1619433198380567,4.027877182480475
12.75770616531372,1.7958199356913183,1.1575682382133996,3.8732608193248605
12.867478132247925,1.8948170731707317,1.1433408577878104,4.03171437557198
12.963297128677368,1.8559738134206218,1.1703980099502487,3.988735000050655
13.077105045318604,2.1120543293718166,1.1338766006984866,3.7633320172692732
13.172275066375732,1.749216300940439,1.2632258064516129,3.7860856543161057
13.282881021499634,1.8149350649350648,1.1949367088607594,3.8246613909535214
13.377737998962402,1.9964973730297724,1.0916870415647921,3.951343783186858
13.481380224227905,2.0416,1.0753275109170306,4.14242642178597
13.590774059295654,1.8293838862559242,1.1735436893203883,4.356374888540696
13.689335107803345,1.92091388400703,1.1556420233463034,4.506755444778921
13.79458999633789,1.7427184466019416,1.2361477572559367,4.870180168251075
13.894981145858765,1.8106060606060606,1.1849234393404005,5.03848773887009
14.005953073501587,1.7495961227786754,1.2907133243606999,5.007512053113327
14.098192930221558,1.9932432432432432,1.0871613663133097,5.441150793529257
14.20842719078064,1.8902877697841727,1.1657681940700808,5.497821524388943
14.321019887924194,1.6308724832214765,1.2658959537572254,5.042774180132975
14.415824174880981,2.0142095914742453,1.0847665847665848,5.886959545262688
14.52529525756836,1.8882882882882883,1.0981675392670156,5.2645542586518665
14.618396043777466,2.0273972602739727,1.0898345153664302,4.995493979581509
14.731064081192017,1.9507908611599296,1.0754017305315204,4.720506962883356
14.829828262329102,1.884375,1.0858757062146893,4.664949128657062
14.926877975463867,1.7562604340567614,1.2131367292225201,4.990561737246346
15.037975072860718,1.754303599374022,1.1728395061728396,5.514964536081358
15.133462190628052,1.984924623115578,1.1189060642092747,5.709524376454616
15.241859197616577,1.8180272108843538,1.154746423927178,5.564670922122681
15.339225053787231,1.919463087248322,1.0470588235294118,5.487822627991123
15.442398071289062,1.891634980988593,1.0693877551020408,5.6609474926754
15.55526614189148,2.4876957494407157,0.8149010477299186,5.037841018624119
15.653105974197388,2.4516129032258065,0.8326745718050066,4.949333126382532
15.752069234848022,1.8831775700934579,1.1498257839721255,5.327275564179725
15.859130859375,2.119747899159664,0.9642857142857143,5.089874549340988
15.965421199798584,2.077429983525535,1.0326441784548421,4.655111601906693
16.061742067337036,2.404081632653061,0.9041095890410958,4.856713563636918
16.173678159713745,2.585278276481149,0.8646125116713352,4.653032764212213
16.270657062530518,1.8577586206896552,1.20509977827051,4.720506962883356
16.38101315498352,2.0723076923076924,1.1335470085470085,4.458394709573854
