time,gaze_side_ratio,gaze_vertical_ratio,blinking_ratio
3.3522369861602783,1.953325554259043,1.7421451787648972,5.533883268550098
3.448845148086548,1.7936694021101993,1.7709302325581395,6.308826173769781
3.5557732582092285,1.9615384615384615,1.7293233082706767,6.536049829912159
3.6551320552825928,1.7413173652694611,1.8154981549815499,6.418660740026704
3.766724109649658,1.910209102091021,1.7384259259259258,6.331961796187707
3.8654470443725586,1.91889007470651,1.7404809619238477,5.89437293243153
3.975973129272461,1.6085192697768762,1.9872241579558654,6.167595171406045
4.070688962936401,1.8493449781659388,1.7884615384615385,5.770215478210476
4.179893970489502,1.7303867403314916,1.7732884399551065,5.483593467714423
4.274079084396362,1.5346062052505967,2.0,5.383528942045275
4.386813163757324,2.023404255319149,1.6511194029850746,5.439067797386995
4.484461069107056,2.0263459335624283,1.6314741035856575,4.804029077324583
4.590167999267578,2.1095066185318894,1.4990328820116054,4.915817108998704
4.688676118850708,2.189342403628118,1.599815157116451,5.111761452758651
4.8013200759887695,1.9262202043132803,1.6279306829765545,4.915817108998704
4.909919023513794,1.939635535307517,1.560515873015873,5.5836132091956
5.0038371086120605,1.8517316017316017,1.6832993890020367,5.144511987188279
5.1083152294158936,1.911589008363202,1.578835978835979,6.121105239438284
5.206507921218872,2.027603513174404,1.5918367346938775,7.008596465089216
5.320353984832764,2.10783200908059,1.528162511542013,7.146850750866481
5.41351318359375,1.9520958083832336,1.5050813008130082,6.903910114892113
5.522808074951172,1.9764851485148516,1.5422832980972516,6.765423838221715
5.63019323348999,2.071521456436931,1.4028484231943033,7.049642549789098
5.724153995513916,2.031725888324873,1.4885416666666667,6.954789210633501
5.837037086486816,2.1031847133757964,1.4781281790437437,6.9483784128541
5.931811094284058,2.004109589041096,1.4285714285714286,6.92984907885792
6.037416219711304,1.9090909090909092,1.5172824791418356,7.524980485019169
6.141855001449585,2.009009009009009,1.407826982492276,7.053083998821267
6.246766090393066,1.9381868131868132,1.4642857142857142,7.490481740295707
6.343171119689941,1.771067415730337,1.5006337135614702,7.172703085109015
6.445540189743042,2.081290322580645,1.3975903614457832,7.556981622690084
6.553872108459473,1.8742586002372479,1.4775051124744376,8.591345461386894
6.664326190948486,2.0841708542713566,1.455,7.959288897581508
6.75583815574646,1.788098693759071,1.5545212765957446,8.445396102148475
6.86494517326355,1.7668874172185431,1.4898688915375446,8.481773628001664
6.977938175201416,1.8824306472919419,1.4908675799086757,8.435671983258322
7.070767164230347,1.8580481622306717,1.4671772428884027,7.460512367622647
7.182514190673828,1.8153310104529616,1.4989690721649485,7.414410347364731
7.2740631103515625,1.6569086651053864,1.6292004634994206,7.28083056399505
7.3731162548065186,1.9786036036036037,1.4288337924701562,7.414758577529943
7.487059116363525,1.8109137055837563,1.5489067894131185,8.491330501301459
7.594576120376587,1.492086330935252,1.6282245827010622,8.228288841494962
7.691664218902588,1.7066492829204694,1.3862068965517242,6.430617985105297
7.786800146102905,1.672554347826087,1.5915678524374177,5.759963139386082
7.90072226524353,1.7466487935656836,1.4568345323741008,5.438137906532168
7.9957640171051025,1.7510373443983402,1.4525277435265105,5.09653695267111
8.098907232284546,1.4311543810848402,1.6975308641975309,5.318353550291826
8.207946062088013,1.9047619047619047,1.437365010799136,5.019883486384217
8.304360151290894,1.571599045346062,1.5995174909529555,5.348775908604475
8.413843154907227,1.7233766233766235,1.576167076167076,5.210721841005695
