time,gaze_side_ratio,gaze_vertical_ratio,blinking_ratio
3.01312518119812,1.5,1.4054982817869415,4.301478263532552
3.12552809715271,1.4303797468354431,1.3914590747330962,4.264460771232663
3.221818208694458,1.5738758029978586,1.3614931237721022,4.104817661265443
3.333437919616699,1.649269311064718,1.2420494699646643,4.102679630037134
3.4318621158599854,1.4312617702448212,1.3345388788426764,4.273203199041455
3.5278210639953613,1.3421052631578947,1.604878048780488,4.268919060974751
3.6377761363983154,1.2112676056338028,1.6761363636363635,4.214649463793865
3.7471580505371094,1.540948275862069,1.2078651685393258,4.173114174922432
3.840344190597534,1.546938775510204,1.273224043715847,4.34584110677176
3.949725866317749,1.5975103734439835,1.1736111111111112,4.1898972679026265
4.0502519607543945,1.6311300639658848,1.3022388059701493,4.077198549654211
4.164466857910156,1.6318181818181818,1.2885375494071147,4.135710321343614
4.2533791065216064,1.5573394495412844,1.3229166666666667,4.16375021746866
4.363502025604248,1.5365448504983388,1.3171471927162368,4.187311565950715
4.460186243057251,1.6182432432432432,1.3413897280966767,4.315296966380216
4.5739641189575195,1.765407554671968,1.2765957446808511,4.515541433355748
4.672932147979736,1.7759336099585061,1.175609756097561,4.568611840103794
4.77786111831665,1.4697674418604652,1.4413793103448276,4.567696888708202
4.871604919433594,1.3923444976076556,1.5906735751295338,4.390058913955059
4.977184057235718,2.062906724511931,1.0404624277456647,4.490048673516398
5.088881254196167,1.884469696969697,1.226608187134503,4.513845503951913
5.184033155441284,1.9700934579439253,1.1856946354883082,4.3970609875758875
5.293266296386719,1.7235772357723578,1.1753246753246753,4.513845503951913
5.388030052185059,1.9624217118997913,1.1210762331838564,4.905858472327287
5.500488996505737,1.5042301184433164,1.2769230769230768,5.087831762102892
5.599377155303955,1.3379446640316206,1.3333333333333333,5.316669520192139
5.702440977096558,1.6598130841121495,1.1791730474732005,5.087831762102892
5.809969186782837,1.8927875243664718,1.0611111111111111,5.587857689000341
5.904367208480835,1.6873706004140787,1.301418439716312,5.576756131234424
6.023169040679932,1.2983870967741935,1.5503355704697988,5.618935309338246
6.115884065628052,1.5584988962472406,1.3366935483870968,5.155557042590873
6.2128472328186035,1.6424242424242423,1.306878306878307,5.1591162276787355
6.320613145828247,1.5874524714828897,1.38353765323993,5.624822989997441
6.428260087966919,1.5536842105263158,1.2504638218923934,5.397853318286188
6.524484157562256,1.6369565217391304,1.3462282398452612,5.155557042590873
6.638373136520386,1.8797169811320755,1.157243816254417,5.654184369084194
6.730598211288452,1.6408163265306122,1.16750418760469,5.245865924736226
6.846027135848999,1.467710371819961,1.2279151943462898,5.658698158479313
6.936969041824341,1.379245283018868,1.3053016453382085,5.123288799173617
7.041356086730957,1.675564681724846,1.1789297658862876,5.155557042590873
7.152007102966309,1.5086705202312138,1.2105263157894737,5.5739775152671145
7.2442591190338135,1.676148796498906,1.1418563922942206,5.421424618282387
7.355740070343018,1.5,1.2718978102189782,5.485545587176492
7.463809967041016,1.2182952182952183,1.602439024390244,5.345801399464601
7.557326078414917,1.4548872180451127,1.1949579831932773,4.533686944252819
7.677587270736694,1.6047430830039526,1.237691001697793,4.400538447660503
7.765219211578369,1.7401574803149606,1.1027190332326284,4.308243211442637
7.875555038452148,1.4526515151515151,1.3125,4.182176324410198
7.977576971054077,1.9296875,1.145922746781116,4.284954139124292
8.071084976196289,1.6701680672268908,1.2615658362989324,4.034793506816998
8.187703132629395,1.3641975308641976,1.403765690376569,4.289680973481118
