time,gaze_side_ratio,gaze_vertical_ratio,blinking_ratio
2.7864508628845215,1.3466872110939907,1.3871473354231976,3.106105911235556
2.882330894470215,1.2496194824961948,1.6392857142857142,2.9494747648442368
2.9785170555114746,1.0240770465489566,1.6886993603411513,2.7819147584160424
3.085752010345459,1.1099290780141844,1.4895397489539748,3.111667209799424
3.197093963623047,1.38763197586727,1.4580745341614907,3.0942015164457737
3.291069984436035,1.3304498269896194,1.431407942238267,3.115281567323506
3.401404857635498,1.1594202898550725,1.504201680672269,3.3639149416382916
3.496087074279785,1.5016949152542374,1.4,3.2866199258761917
3.608046054840088,1.1611785095320624,1.5711340206185567,3.2529071531768974
3.701930046081543,1.2573770491803278,1.6842105263157894,3.392992436959412
3.818135976791382,1.492603550295858,1.5,3.4962840519954184
3.914060115814209,1.4048442906574394,1.4131944444444444,3.308206844178466
4.026636123657227,1.148936170212766,1.5569620253164558,3.276355350651356
4.118572950363159,1.3708487084870848,1.3840445269016697,3.393770576241427
4.231626033782959,1.3617363344051447,1.4483333333333333,3.535503803010604
4.32368803024292,1.599025974025974,1.2773826458036985,5.404735872615498
4.433320045471191,1.4950331125827814,1.4267310789049918,7.595335747563727
4.528178930282593,1.554675118858954,1.336231884057971,14.235024822276609
4.644309043884277,1.4861337683523654,1.3446153846153845,10.311341096061263
4.736217737197876,1.7265861027190332,1.2422360248447204,14.458923662339272
4.851294040679932,1.8124031007751937,1.1961259079903148,11.106293205365775
4.942757844924927,1.9118589743589745,1.2158536585365853,7.888367547843164
5.055490016937256,2.06605222734255,1.1555075593952484,9.075656750144287
5.152343988418579,1.8317460317460317,1.1809290953545233,7.997741090093953
5.263377904891968,1.9615975422427034,1.1662921348314608,9.032935560394229
5.354382038116455,1.8669724770642202,1.1576524741081704,10.034350060881192
5.463224172592163,1.933042212518195,1.1997816593886463,9.21391471545282
5.575142860412598,1.7996965098634294,1.2122302158273381,9.887761408587355
5.668497800827026,1.7714285714285714,1.293144208037825,9.838036617584446
5.7812700271606445,1.7170294494238156,1.2478813559322033,10.88382968970626
5.876839876174927,1.6458055925432757,1.2918108419838523,14.598409880893293
5.988641977310181,1.6860158311345645,1.2748603351955308,13.088804400391616
6.095412969589233,1.654879773691655,1.311576354679803,14.38633906402417
6.189665079116821,1.4696969696969697,1.4809741248097412,11.696992217128816
6.285586833953857,1.4021739130434783,1.4623955431754874,11.881114942053141
6.395140886306763,1.3117816091954022,1.4527439024390243,8.87733757647348
6.502187967300415,1.4650205761316872,1.4482288828337875,9.412249010748234
6.594847917556763,1.4909344490934449,1.3562005277044855,8.077114538978055
6.705430030822754,1.3721590909090908,1.545731707317073,9.561804517277846
6.799048900604248,1.4867075664621676,1.210909090909091,6.247156537565981
6.912163019180298,1.4750430292598968,1.388704318936877,3.6884295110709884
7.007169961929321,1.5472972972972974,1.337984496124031,3.3504120143798266
7.116680860519409,1.3483333333333334,1.4461805555555556,3.212782469043028
7.213059902191162,1.3618739903069468,1.3967213114754098,3.1933888077000034
7.31914496421814,1.515625,1.267605633802817,3.126117150265098
7.430673837661743,1.6594982078853047,1.2553191489361701,2.931108500274039
7.525977849960327,1.3828238719068413,1.410898379970545,2.9649625175569083
7.635890960693359,1.2495840266222962,1.4581818181818182,2.975794543816334
7.7342000007629395,1.3815384615384616,1.3173652694610778,2.955725714302271
