time,gaze_side_ratio,gaze_vertical_ratio,blinking_ratio
3.188555955886841,1.34,1.920436817472699,3.8998705245242005
3.2876479625701904,1.163916391639164,2.1123417721518987,4.040393044748794
3.405135154724121,1.2847141190198366,1.8836524300441826,3.951237922857797
3.495763063430786,1.2339261285909713,1.9005328596802842,4.009464494095727
3.6065919399261475,1.3172588832487309,1.6502177068214805,3.758779297262657
3.702235221862793,1.1244925575101488,1.864963503649635,3.782441165859514
3.818910837173462,0.917910447761194,2.1598360655737703,3.9055859542531652
3.9110100269317627,1.2613908872901678,1.7333333333333334,3.8914165047911613
4.011731863021851,1.2422611036339166,1.8285229202037352,3.889717037686497
4.119317054748535,0.9747675962815405,2.2186147186147185,3.989378536460873
4.220425128936768,1.3849154746423926,1.7010309278350515,4.531092246562862
4.333769083023071,0.9664879356568364,1.9817073170731707,3.8417357314910534
4.427718162536621,0.9138627187079408,2.195505617977528,3.5366019975944374
4.5408689975738525,1.111695137976347,2.1884920634920637,3.8910348913423585
4.635418176651001,1.2454873646209386,1.9856,3.5243634173870277
4.748277902603149,0.9861271676300578,2.2911877394636013,3.6170540536229563
4.843959093093872,0.9615384615384616,2.3240223463687153,3.40884005346026
4.9406702518463135,1.0366774541531822,2.2273504273504274,3.301325406920371
5.048948049545288,0.7460850111856824,2.4921700223713645,3.5280218499386873
5.148701190948486,1.2808988764044944,1.7358490566037736,3.2497035897053905
5.252328157424927,1.18384074941452,1.8560490045941807,2.956156479729727
5.366743087768555,0.9419588875453446,2.053231939163498,2.837231896326021
5.459352016448975,1.2531017369727047,1.5832147937411096,3.189106269410435
5.574412107467651,1.7297297297297298,1.3330125120307987,2.6258242741879627
5.666651010513306,1.7222222222222223,1.2421875,2.8286779816595597
5.775612115859985,1.435265104808878,1.3766546329723226,2.9372989400294665
5.871572971343994,1.6657223796033995,1.278450363196126,2.9243146994719167
5.98308801651001,1.4166666666666667,1.4285714285714286,3.145449623884954
6.083789110183716,1.328395061728395,1.384323640960809,4.194314535639508
6.1783342361450195,1.3754940711462451,1.3056265984654731,4.609967951295166
6.285846948623657,1.2651622002820875,1.5054602184087365,3.7408311029856343
6.384111166000366,1.2158894645941278,1.566,3.6520665635290883
6.49934720993042,1.5179487179487179,1.3719806763285025,3.4725676942800012
6.592875003814697,1.536189069423929,1.2985274431057563,3.543098023291155
6.7003419399261475,2.0557275541795668,1.1503267973856208,3.606032967707546
6.8138511180877686,2.1237942122186495,1.0626326963906583,3.934803536607693
6.904153108596802,2.2159887798036464,1.0292035398230088,5.19566871454951
7.013848066329956,2.083823529411765,1.084493041749503,5.960424322322341
7.111662149429321,1.6929460580912863,1.1117136659436009,5.957062298269166
7.221940040588379,1.7345360824742269,1.2431289640591967,7.139978851590448
7.3230812549591064,1.7984994640943195,1.3291703835860837,6.84481763791907
7.430340051651001,1.4904171364148817,1.3425238600212088,7.312592035338929
7.526909112930298,1.6627906976744187,1.2450980392156863,8.285652076490578
7.623800039291382,1.478527607361963,1.311212814645309,8.487589260765688
7.733613014221191,1.5100105374077977,1.4158215010141988,6.982213246846404
7.8475730419158936,1.5198675496688743,1.3955928646379854,7.78115894689377
7.939064025878906,1.3615560640732265,1.4630071599045347,10.973610185872456
8.040682077407837,1.562700964630225,1.4274111675126904,14.843476313770317
8.150503158569336,1.6113033448673586,1.40084835630965,15.300310472180396
8.244441032409668,1.360655737704918,1.5562130177514792,12.796092645246503
8.353462934494019,1.6037991858887382,1.432192648922687,14.65983268003686
8.46440315246582,1.4166666666666667,1.543859649122807,11.762860377312526
8.558419227600098,1.9984076433121019,1.1793981481481481,16.545825134091302
8.670045137405396,1.6487603305785123,1.4941634241245136,18.790701299613936
8.76280403137207,1.6492537313432836,1.5466284074605452,16.55137379712958
8.872118949890137,2.1555183946488294,1.3765743073047858,11.515757333257119
8.967191934585571,1.759018759018759,1.3810709838107098,22.910555121662124
9.082717180252075,1.9446870451237264,1.2858757062146893,15.634844912154273
9.180078029632568,1.7489481065918653,1.4167694204685573,15.535906444333845
9.286763906478882,1.7915531335149864,1.212742980561555,16.943741628252084
9.389899015426636,1.8382789317507418,1.1862857142857144,7.0424752863421425
9.485629081726074,1.6342756183745584,1.5400340715502556,4.8875493040091325
9.593347072601318,1.2535211267605635,1.7586206896551724,4.522275910807093
9.690079927444458,1.5298621745788668,1.5182926829268293,4.2208167766606985
9.800120115280151,0.9793459552495697,1.8186274509803921,3.8864510718262366
9.899155855178833,1.6348122866894197,1.401244167962675,3.959667891118449
10.005470275878906,1.8659305993690851,1.3354755784061696,3.730877715656992
10.120157241821289,1.1682242990654206,1.6666666666666667,3.886577350119752
