time,gaze_side_ratio,gaze_vertical_ratio,blinking_ratio
2.8925859928131104,2.2797619047619047,1.081208687440982,2.883807537240463
2.9987618923187256,2.13049853372434,1.0708050436469447,2.861585975080401
3.096324920654297,2.0046439628482973,1.1423841059602649,2.710306591390762
3.208263874053955,1.9941089837997055,1.1111111111111112,2.9290313010138784
3.308155059814453,2.2640117994100293,1.0624417520969245,2.792722831519976
3.414174795150757,1.8432343234323432,1.2552356020942408,2.9738129132194806
3.5149450302124023,1.899171270718232,1.1864583333333334,3.152043963558504
3.6258318424224854,2.2805555555555554,1.0397236614853196,2.945715220098285
3.7215428352355957,1.9872935196950445,1.133393829401089,3.1511871297691805
3.833371877670288,2.2567567567567566,1.1259021651964716,3.149227646583796
3.9278509616851807,1.9370904325032765,1.2728194726166329,3.329843006304843
4.034513711929321,2.359090909090909,1.1235632183908046,3.5314264094346353
4.132527112960815,2.4459876543209877,1.0411334552102376,4.680150304953968
4.24360990524292,2.5575342465753423,1.082598235765838,5.397220659923536
4.340610027313232,2.0846245530393324,1.0770465489566614,6.995782018001045
4.450033903121948,2.3342391304347827,1.0365145228215769,6.694827054491627
4.543959856033325,2.237851662404092,1.0925619834710745,8.418084348261308
4.648420095443726,1.8372093023255813,1.1785714285714286,9.203122365496917
4.760128974914551,2.0649188514357055,1.2077338129496402,9.704514380726646
4.858038902282715,2.1769911504424777,1.0768595041322313,8.817310322781362
4.964656114578247,2.0386052303860525,1.1824686940966012,8.863871493807887
5.062714099884033,1.8885400313971743,1.2914072229140723,10.961164525871052
5.174195766448975,1.6832298136645962,1.2766798418972332,6.072008940161075
5.2679290771484375,1.7552674230145866,1.1879021879021878,5.092233345693837
5.379122734069824,1.6447166921898928,1.2486979166666667,4.709467188170237
5.4747960567474365,1.4861111111111112,1.2786421499292786,4.500848439911493
5.587476968765259,1.1120543293718166,1.559670781893004,3.605373795719825
5.695078134536743,1.211290322580645,1.662135922330097,3.362892136999738
5.787786960601807,1.2745961820851688,1.6343537414965987,3.462608997213203
5.8896849155426025,1.1418020679468242,1.6079136690647482,3.214358724032805
5.994197845458984,0.9453125,1.9713603818615753,3.3404125433577603
6.0935070514678955,1.1256345177664975,1.7235772357723578,3.057200933415622
6.203236103057861,1.157377049180328,1.6857142857142857,2.8346676690953903
6.298331022262573,1.6153846153846154,1.2901554404145077,2.9386696017251266
6.40967583656311,1.3772189349112427,1.4020926756352765,2.91686447294719
6.505093812942505,1.6752873563218391,1.2299401197604791,2.7241232252316707
6.620543956756592,1.8764478764478765,1.2106824925816024,2.874602107963474
6.712859153747559,2.0681818181818183,1.125984251968504,2.9268384195399326
