7031916.28447469,499220.51654641435
7.966043949127197,0.03825136612021858,1900000.0,3.7212858076712174
8.063555002212523,0.015,66.66666666666667,4.131985997477433
8.16915488243103,0.0,1730000.0,3.5424318894356066
8.265585899353027,0.040816326530612235,2040000.0,4.162906413157828
8.382268905639647,0.0729483282674772,352.0,3.5350883741131587
8.474344968795776,0.0,1900000.0,4.438752266063329
8.585510015487671,0.14285714285714285,7.3076923076923075,4.678729252786106
8.684612035751343,0.027027027027027032,37.0,5.230114220104092
8.779068946838379,0.0,1180000.0,5.0837026525181885
8.857814073562624,0.0,1980000.0,4.9617222689740705
8.959455966949463,0.0,1660000.0,4.353361731786609
9.067406892776491,0.09565217391304348,10.454545454545457,3.753109248191192
