7.966043949127197,0.03825136612021858,1900000.0,3.7212858076712174
8.063555002212524,0.015,66.66666666666667,4.131985997477434
8.16915488243103,0.0,1730000.0,3.542431889435606
8.265585899353027,0.04081632653061224,2040000.0,4.1629064131578275
8.382268905639648,0.0729483282674772,352.0,3.535088374113159
8.474344968795776,0.0,1900000.0,4.438752266063329
8.585510015487671,0.14285714285714285,7.3076923076923075,4.678729252786107
8.684612035751343,0.02702702702702703,37.0,5.230114220104092
8.779068946838379,0.0,1180000.0,5.083702652518188
8.857814073562622,0.0,1980000.0,4.96172226897407
8.959455966949463,0.0,1660000.0,4.353361731786609
9.06740689277649,0.09565217391304348,10.454545454545455,3.7531092481911914
